4231 100 140 30
4232 70 90 10
4233 28.5 50 48.5
4234 70 100 0
4235 60 80 10
4236 90 130 10
4237 50 60 40
4238 90 105 30
4239 100 130 35
4240 40 70 5
4241 20 50 35
4242 80 110 5
4243 105 150 60
4244 40 55 40
4245 0 45 60
4246 80 85 40
4247 45 60 30
4248 30 60 15
4249 20 55 20
4250 70 80 25
4251 100 125 40
4252 55 70 20
4253 80 95 20
4254 95 130 20
4255 25 50 40
4256 65 70 40
4257 90 120 15
4258 95 110 40
4259 105 150 55
4260 0 45 55
4261 105 145 60
4263 5 45 60
4264 15 65 0
4265 60 65 45
4266 85 135 0
4267 0 55 15
4268 95 150 15
4269 85 90 45
4271 105 145 55
4272 95 145 15
4273 5 45 55
4276 75 85 25
4277 5 55 15
4278 65 75 25
4279 105 150 50
4281 15 50 30
4283 100 120 45
4284 10 45 60
4285 30 50 45
4286 0 45 50
4287 0 60 5
4288 100 135 30
4289 90 150 5
4290 105 140 60
4291 105 140 55
4292 105 145 50
4293 85 120 5
4294 95 115 30
4295 5 45 50
4296 95 120 25
4297 10 45 55
4298 75 95 10
4299 95 105 48.5
4300 65 80 15
4302 10 55 15
4303 95 140 15
4304 75 100 5
4305 90 145 5
4306 55 65 30
4307 5 60 5
4308 35 55 30
4309 55 75 10
4310 30 65 5
4311 70 85 15
4313 70 75 35
4314 50 75 5
4315 45 55 48.5
4316 30 55 25
4317 75 80 35
4318 85 95 30
4319 100 150 25
4320 105 140 50
4321 90 95 48.5
4322 90 100 35
4323 80 90 25
4324 80 115 0
4325 35 70 0
4326 60 65 40
4327 20 65 0
4328 90 140 5
4329 0 50 25
4330 85 130 0
4331 10 45 50
4332 25 60 10
4333 60 70 25
4334 10 60 5
4335 85 90 40
4336 50 60 35
4339 55 60 48.5
4340 90 125 10
4341 100 145 25
4343 75 105 0
4344 5 50 25
4345 105 150 45
4346 95 125 20
4347 100 125 35
4348 0 45 45
4349 45 75 0
4350 75 90 15
4352 15 45 60
4353 40 55 35
4354 25 55 20
4356 60 75 15
4357 95 110 35
4358 65 70 35
4359 105 135 60
4360 25 50 35
4361 80 85 35
4362 85 105 15
4363 105 145 45
4364 105 135 55
4365 95 105 45
4366 95 135 15
4367 5 45 45
4368 15 45 55
4369 45 65 15
4370 15 55 15
4372 45 55 45
4373 20 50 30
4375 30 50 40
4376 100 130 30
4377 40 60 20
4379 100 120 40
4380 90 110 20
4381 100 140 25
4383 10 50 25
4384 100 115 48.5
4385 85 100 20
4387 50 65 20
4388 35 50 48.5
4389 85 110 10
4390 40 65 10
4391 90 105 25
4392 105 135 50
4393 105 140 45
4394 35 60 15
4395 10 45 45
4396 90 95 45
4397 15 45 50
4398 45 60 25
4399 55 60 45
4400 90 135 5
4401 90 115 15
4402 75 75 48.5
4403 15 60 5
4404 70 70 48.5
4405 80 80 48.5
4406 70 80 20
4407 80 100 10
4408 50 70 10
4409 60 85 0
4410 105 150 40
4411 105 130 60
4412 20 45 60
4413 65 90 0
4414 0 45 40
4415 70 75 30
4416 75 80 30
4418 105 145 40
4419 75 85 20
4420 100 135 25
4421 15 50 25
4422 80 105 5
4423 105 130 55
4424 35 50 45
4425 80 95 15
4426 45 70 5
4427 25 65 0
4428 85 90 35
4429 5 45 40
4430 100 115 45
4431 45 55 40
4432 20 45 55
4433 20 55 15
4434 60 65 35
4435 95 105 40
4436 85 125 0
4438 55 70 15
4439 95 130 15
4440 65 75 20
4441 85 115 5
4442 95 115 25
4443 105 135 45
4444 55 65 25
4446 15 45 45
4447 75 75 45
4448 35 65 5
4449 35 55 25
4450 85 95 25
4451 65 85 5
4453 90 100 30
4454 30 60 10
4455 90 120 10
4456 50 60 30
4457 105 130 50
4458 90 95 40
4459 25 50 30
4460 105 140 40
4461 70 95 0
4462 80 80 45
4463 100 120 35
4464 20 45 50
4465 70 90 5
4466 60 80 5
4467 95 150 10
4468 20 60 5
4469 0 55 10
4470 95 120 20
4471 30 55 20
4473 80 85 30
4474 65 70 30
4475 100 125 30
4477 40 55 30
4478 90 130 5
4479 10 45 40
4480 55 80 0
4481 95 110 30
4482 30 50 35
4483 55 60 40
4484 70 70 45
4486 5 55 10
4487 95 145 10
4488 85 85 48.5
4490 65 65 48.5
4492 40 70 0
4493 100 150 20
4494 0 50 20
4495 80 110 0
4496 60 70 20
4498 80 90 20
4499 100 130 25
4500 20 50 25
4501 5 50 20
4502 70 85 10
4504 100 145 20
4505 95 140 10
4506 95 100 48.5
4507 10 55 10
4508 100 115 40
4509 65 80 10
4510 50 55 48.5
4512 35 50 40
4513 105 150 35
4514 105 135 40
4515 20 45 45
4516 25 45 60
4517 15 45 40
4518 105 125 60
4519 105 130 45
4520 0 45 35
4521 75 75 40
4522 105 125 55
4523 5 45 35
4524 95 105 35
4525 105 145 35
4526 95 125 15
4527 85 85 45
4528 55 75 5
4529 25 55 15
4530 25 45 55
4531 65 65 45
4532 45 55 35
4533 75 95 5
4534 10 50 20
4536 100 110 48.5
4537 90 150 0
4538 0 60 0
4539 70 70 40
4540 40 50 48.5
4542 100 140 20
4543 80 80 40
4545 75 100 0
4547 40 60 15
4548 85 90 30
4549 75 90 10
4550 60 65 30
4551 50 75 0
4552 5 60 0
4553 30 65 0
4554 45 60 20
4555 60 75 10
4556 90 105 20
4557 85 120 0
4558 90 145 0
4559 90 110 15
4560 105 140 35
4561 105 125 50
4562 85 100 15
4563 90 125 5
4564 15 55 10
4565 85 105 10
4566 95 135 10
4567 95 100 45
4568 90 95 35
4569 10 45 35
4570 25 45 50
4571 70 75 25
4572 50 65 15
4573 25 60 5
4574 75 80 25
4575 55 60 35
4576 50 55 45
4577 45 65 10
4578 90 90 48.5
4579 30 50 30
4580 60 60 48.5
4581 90 140 0
4582 10 60 0
4583 100 120 30
4584 90 100 25
4585 15 50 20
4586 105 130 40
4587 20 45 40
4588 100 135 20
4589 100 110 45
4590 35 60 10
4591 40 50 45
4592 70 80 15
4593 50 60 25
4594 90 115 10
4595 100 125 25
4596 25 50 25
4597 100 115 35
4598 55 65 20
4599 95 115 20
4600 65 70 25
4601 85 85 40
4602 95 110 25
4603 35 55 20
4604 85 110 5
4605 85 95 20
4606 80 85 25
4607 35 50 35
4608 40 65 5
4609 65 65 40
4610 40 55 25
4611 105 125 45
4612 105 135 35
4613 15 45 35
4614 25 45 45
4615 75 85 15
4616 75 75 35
4617 65 75 15
4618 90 90 45
4619 105 150 30
4620 90 135 0
4621 55 70 10
4622 80 100 5
4623 0 45 30
4624 28.5 45 60
4625 15 60 0
4626 20 55 10
4627 105 121.5 60
4628 60 60 45
4629 95 130 10
4630 95 100 40
4631 70 70 35
4632 80 95 10
4633 50 70 5
4634 50 55 40
4635 80 80 35
4636 95 105 30
4637 5 45 30
4638 105 121.5 55
4639 45 55 30
4640 28.5 45 55
4641 105 145 30
4642 95 120 15
4643 30 55 15
4644 100 130 20
4645 20 50 20
4646 40 50 40
4647 100 110 40
4648 90 95 30
4650 105 121.5 48.5
4651 105 140 30
4652 45 70 0
4653 80 105 0
4654 0 50 15
4655 10 45 30
4656 100 150 15
4657 80 90 15
4658 55 60 30
4659 28.5 45 48.5
4660 90 120 5
4661 30 60 5
4663 60 70 15
4666 105 130 35
4667 105 125 40
4669 5 50 15
4671 85 115 0
4672 65 85 0
4673 100 145 15
4674 20 45 35
4677 60 65 25
4678 95 150 5
4681 35 65 0
4682 0 55 5
4683 25 45 40
4684 85 90 25
4685 95 145 5
4687 85 85 35
4689 5 55 5
4690 65 65 35
4691 20 60 0
4692 90 130 0
4693 90 90 40
4694 60 80 0
4695 0 40 60
4696 110 150 60
4697 60 60 40
4698 70 90 0
4699 100 120 25
4700 35 50 30
4701 10 50 15
4702 75 80 20
4703 100 105 48.5
4704 100 140 15
4706 5 40 60
4707 0 40 55
4708 80 75 48.5
4710 30 50 25
4711 100 115 30
4712 45 50 48.5
4713 110 145 60
4714 75 70 48.5
4715 70 75 20
4716 110 150 55
4717 45 60 15
4718 105 120 45
4719 95 100 35
4720 15 45 30
4721 65 80 5
4722 95 95 48.5
4723 5 40 55
4724 70 85 5
4726 25 55 10
4727 55 55 48.5
4728 30 45 45
4729 105 135 30
4730 10 55 5
4731 95 140 5
4732 95 125 10
4733 75 75 30
4734 90 105 15
4735 50 55 35
4737 110 145 55
4738 0 40 50
4739 10 40 60
4740 70 70 30
4741 80 80 30
4742 90 100 20
4743 110 140 60
4744 40 60 10
4745 50 60 20
4746 110 150 50
4747 90 110 10
4748 100 125 20
4749 85 80 48.5
4750 5 40 50
4751 85 100 10
4752 80 85 20
4753 10 40 55
4754 65 70 20
4755 25 50 20
4756 70 65 48.5
4757 100 110 35
4758 95 110 20
4759 40 55 20
4760 50 65 10
4761 40 50 35
4762 110 140 55
4763 110 145 50
4764 105 150 25
4766 100 105 45
4767 100 135 15
4768 0 45 25
4769 55 75 0
4770 75 90 5
4771 80 75 45
4773 15 50 15
4774 75 95 0
4775 45 50 45
4776 60 75 5
4777 75 70 45
4779 105 125 35
4780 55 65 15
4781 85 105 5
4782 85 95 15
4783 105 145 25
4784 95 105 25
4785 95 95 45
4786 95 115 15
4788 5 45 25
4789 95 135 5
4790 35 55 15
4791 25 45 35
4792 55 55 45
4793 45 55 25
4794 15 55 5
4795 45 65 5
4796 10 40 50
4797 110 140 50
4798 70 80 10
4799 90 90 35
4800 105 130 30
4801 90 125 0
4803 25 60 0
4804 20 45 30
4805 0 40 45
4806 15 40 60
4807 60 60 35
4808 105 120 40
4810 30 45 40
4811 110 135 60
4812 110 150 45
4813 105 140 25
4814 75 85 10
4815 105 115 48.5
4816 90 95 25
4818 90 115 5
4819 85 85 30
4820 35 45 48.5
4821 10 45 25
4822 15 40 55
4823 5 40 45
4824 55 60 25
4825 35 60 5
4826 65 65 30
4827 65 75 10
4828 70 65 45
4830 85 80 45
4831 110 145 45
4832 110 135 55
4833 90 85 48.5
4834 30 55 10
4835 60 65 20
4836 40 65 0
4837 80 75 40
4838 10 40 45
4839 15 40 50
4840 20 50 15
4841 100 105 40
4842 95 120 10
4843 85 110 0
4844 95 100 30
4845 100 130 15
4846 65 60 48.5
4847 75 70 40
4848 85 90 20
4849 45 50 40
4850 50 55 30
4851 110 140 45
4852 110 135 50
4853 100 115 25
4854 95 95 40
4855 35 50 25
4856 55 70 5
4857 20 55 5
4858 80 95 5
4859 95 130 5
4860 55 55 40
4861 105 115 45
4862 15 45 25
4863 105 135 25
4864 35 45 45
4865 75 75 25
4867 80 100 0
4868 50 70 0
4869 100 150 10
4870 30 50 20
4871 20 40 60
4873 0 40 40
4874 80 90 10
4875 110 130 60
4876 100 120 20
4877 40 50 30
4878 60 70 10
4879 0 50 10
4880 100 110 30
4881 110 150 40
4883 100 145 10
4884 20 40 55
4885 5 50 10
4886 70 70 25
4887 80 80 25
4888 70 65 40
4889 85 80 40
4890 5 40 40
4892 110 145 40
4893 110 130 55
4894 90 85 45
4895 105 125 30
4896 75 80 15
4897 105 120 35
4898 15 40 45
4899 30 45 35
4900 25 45 30
4901 65 60 45
4902 70 75 15
4903 110 135 45
4904 90 90 30
4905 90 120 0
4906 100 100 48.5
4907 100 140 10
4908 20 40 50
4909 30 60 0
4910 10 50 10
4911 10 40 40
4912 60 60 30
4913 110 130 50
4914 110 140 40
4915 50 50 48.5
4916 105 150 20
4920 95 150 0
4921 0 55 0
4922 0 45 20
4924 90 105 10
4925 50 60 15
4926 90 100 15
4927 45 60 10
4928 105 130 25
4929 5 45 20
4931 95 105 20
4933 100 105 35
4934 105 115 40
4936 95 145 0
4937 95 110 15
4938 40 55 15
4939 5 55 0
4940 105 145 20
4941 100 125 15
4942 20 45 25
4943 80 85 15
4945 25 50 15
4946 80 75 35
4947 75 70 35
4948 35 45 40
4949 45 55 20
4950 45 50 35
4951 65 70 15
4952 25 55 5
4953 95 125 5
4954 65 65 25
4955 95 95 35
4956 55 55 35
4957 85 85 25
4958 95 140 0
4959 105 110 48.5
4960 90 85 40
4961 100 100 45
4962 100 135 10
4963 25 40 60
4964 55 60 20
4965 0 40 35
4966 10 45 20
4967 50 50 45
4968 90 95 20
4969 20 40 45
4970 105 140 20
4971 95 90 48.5
4972 70 85 0
4973 65 80 0
4974 10 55 0
4975 40 45 48.5
4976 40 60 5
4977 110 125 60
4978 15 50 10
4979 15 40 40
4980 60 55 48.5
4981 65 60 40
4982 90 110 5
4983 110 150 35
4984 110 130 45
4985 110 135 40
4986 85 95 10
4987 85 100 5
4988 95 115 10
4989 35 55 10
4990 85 80 35
4991 25 40 55
4992 5 40 35
4993 95 100 25
4994 55 65 10
4995 70 65 35
4996 50 65 5
4997 50 55 25
4998 110 125 55
4999 110 145 35
5001 100 110 25
5002 35 50 20
5003 60 75 0
5004 100 115 20
5005 25 40 50
5006 30 45 30
5008 70 80 5
5009 40 50 25
5010 75 90 0
5011 105 120 30
5012 10 40 35
5013 110 140 35
5014 110 125 50
5015 95 90 45
5016 95 135 0
5017 85 90 15
5018 75 75 20
5019 105 135 20
5020 15 45 20
5022 15 55 0
5023 45 65 0
5024 60 65 15
5025 40 45 45
5026 105 110 45
5027 85 105 0
5029 60 55 45
5030 105 115 35
5031 105 125 25
5033 25 45 25
5034 35 45 35
5036 75 85 5
5037 65 75 5
5038 80 80 20
5039 80 70 48.5
5040 20 50 10
5041 20 40 40
5042 100 130 10
5043 70 70 20
5044 100 100 40
5045 50 50 40
5046 110 130 40
5047 90 115 0
5048 100 105 30
5049 45 50 30
5050 30 50 15
5051 80 75 30
5052 35 60 0
5053 100 120 15
5054 60 60 25
5055 75 70 30
5056 90 90 25
5057 90 85 35
5058 85 75 48.5
5059 95 95 30
5060 15 40 35
5061 95 120 5
5062 55 55 30
5063 25 40 45
5064 30 55 5
5065 75 65 48.5
5066 65 60 35
5067 110 125 45
5068 110 135 35
5071 28.5 40 60
5072 0 40 30
5073 110 121.5 60
5074 110 150 30
5075 100 150 5
5076 105 130 20
5078 80 95 0
5079 80 90 5
5080 40 45 40
5081 55 70 0
5082 28.5 40 55
5083 80 70 45
5084 70 75 10
5085 60 55 40
5086 20 55 0
5087 20 45 20
5088 95 90 40
5089 75 80 10
5090 70 65 30
5091 60 70 5
5092 95 130 0
5093 105 110 40
5094 5 40 30
5097 0 50 5
5099 85 80 30
5100 110 145 30
5101 110 121.5 55
5102 100 145 5
5103 105 150 15
5105 5 50 5
5107 0 45 15
5109 85 85 20
5110 65 65 20
5113 105 145 15
5114 5 45 15
5115 95 105 15
5116 75 65 45
5117 45 55 15
5119 85 75 45
5120 90 80 48.5
5121 28.5 40 48.5
5122 70 60 48.5
5123 10 40 30
5124 110 140 30
5125 110 121.5 48.5
5126 90 100 10
5127 50 60 10
5128 100 140 5
5129 100 95 48.5
5130 95 100 20
5131 100 100 35
5132 80 85 10
5133 20 40 35
5134 40 55 10
5135 10 50 5
5136 25 50 10
5137 55 50 48.5
5138 100 125 10
5139 95 110 10
5140 65 70 10
5141 25 40 40
5142 110 125 40
5143 50 50 35
5144 50 55 20
5145 110 130 35
5146 105 105 48.5
5147 105 120 25
5148 105 140 15
5149 105 115 30
5150 10 45 15
5151 35 45 30
5152 30 45 25
5153 45 45 48.5
5154 55 60 15
5155 45 60 5
5156 90 95 15
5157 90 105 5
5158 40 50 20
5159 100 110 20
5160 80 70 40
5161 15 40 30
5162 0 35 60
5163 115 150 60
5164 90 80 45
5165 90 85 30
5166 70 60 45
5167 30 40 45
5168 65 60 30
5169 110 120 45
5170 110 135 30
5171 100 135 5
5172 105 125 20
5173 115 150 55
5174 100 105 25
5175 115 145 60
5176 35 50 15
5177 100 115 15
5178 15 50 5
5179 5 35 60
5180 105 110 35
5181 95 125 0
5182 55 50 45
5183 80 75 25
5185 100 95 45
5186 25 55 0
5188 0 35 55
5189 25 45 20
5190 45 50 25
5191 40 45 35
5192 75 65 40
5193 85 75 40
5194 95 90 35
5195 60 55 35
5196 75 70 25
5197 115 145 55
5198 105 135 15
5199 95 95 25
5200 105 105 45
5201 85 95 5
5203 15 45 15
5204 75 75 15
5205 5 35 55
5206 95 115 5
5207 35 55 5
5208 45 45 45
5209 55 65 5
5210 55 55 25
5212 60 60 20
5213 90 90 20
5214 40 60 0
5215 90 110 0
5216 115 150 50
5217 85 90 10
5218 115 140 60
5219 10 35 60
5220 0 40 25
5221 50 65 0
5222 0 35 50
5224 80 80 15
5225 60 65 10
5227 70 70 15
5228 85 100 0
5229 110 150 25
5230 115 140 55
5231 10 35 55
5232 115 145 50
5233 95 85 48.5
5234 5 40 25
5236 5 35 50
5237 25 40 35
5238 70 65 25
5239 110 125 35
5240 85 80 25
5241 65 55 48.5
5243 110 145 25
5244 70 80 0
5245 20 40 30
5246 100 120 10
5247 50 50 30
5248 30 50 10
5249 90 80 40
5250 30 40 40
5251 70 60 40
5252 100 100 30
5253 110 120 40
5254 110 130 30
5255 115 140 50
5256 100 130 5
5257 35 40 48.5
5258 10 40 25
5259 20 50 5
5260 10 35 50
5261 100 95 40
5262 80 70 35
5263 110 140 25
5264 110 115 48.5
5265 55 50 40
5266 115 150 45
5267 105 130 15
5268 115 135 60
5269 105 105 40
5270 65 75 0
5271 15 35 60
5272 45 45 40
5273 75 85 0
5274 0 35 45
5275 20 45 15
5276 105 115 25
5277 95 85 45
5278 115 145 45
5279 85 85 15
5280 115 135 55
5281 85 75 35
5282 35 45 25
5283 5 35 45
5284 15 35 55
5285 65 65 15
5286 65 55 45
5287 75 65 35
5288 105 150 10
5289 95 90 30
5290 105 120 20
5291 95 120 0
5292 30 55 0
5294 30 45 20
5295 0 45 10
5296 40 45 30
5297 105 110 30
5299 60 55 30
5301 105 145 10
5302 115 135 50
5303 75 80 5
5304 5 45 10
5305 95 105 10
5306 95 100 15
5307 15 35 50
5308 10 35 45
5309 15 40 25
5310 70 75 5
5311 115 140 45
5312 45 55 10
5313 90 85 25
5315 50 55 15
5316 35 40 45
5317 110 115 45
5318 65 60 25
5319 110 135 25
5321 60 70 0
5322 100 150 0
5323 80 90 0
5324 0 50 0
5326 105 140 10
5327 115 150 40
5328 90 80 35
5330 100 110 15
5331 80 75 20
5332 115 130 60
5333 105 100 48.5
5334 100 105 20
5335 20 35 60
5336 0 35 40
5337 100 145 0
5338 75 70 20
5340 40 50 15
5341 5 50 0
5343 10 45 10
5344 70 60 35
5345 90 100 5
5346 45 50 20
5348 30 40 35
5349 110 125 30
5350 90 95 10
5351 25 40 30
5352 55 60 10
5353 50 60 5
5354 110 120 35
5355 50 45 48.5
5356 100 125 5
5357 115 145 40
5358 115 130 55
5359 95 85 40
5360 80 85 5
5361 95 95 20
5362 25 50 5
5363 5 35 40
5364 20 35 55
5365 55 55 20
5366 65 70 5
5368 65 55 40
5370 100 95 35
5371 40 55 5
5372 55 50 35
5373 95 110 5
5374 105 125 15
5375 105 105 35
5376 15 35 45
5377 115 135 45
5378 25 45 15
5379 45 45 35
5381 100 140 0
5382 100 90 48.5
5383 10 50 0
5384 0 40 20
5385 80 70 30
5387 60 50 48.5
5388 110 150 20
5389 115 130 50
5390 115 140 40
5391 90 105 0
5393 100 100 25
5395 10 35 40
5396 100 115 10
5397 20 35 50
5398 70 65 20
5399 20 40 25
5400 45 60 0
5401 60 60 15
5402 35 50 10
5403 85 80 20
5404 5 40 20
5406 80 65 48.5
5407 35 40 40
5408 85 70 48.5
5410 50 50 25
5411 110 130 25
5412 90 90 15
5413 110 115 40
5414 110 145 20
5415 105 100 45
5416 105 135 10
5417 75 75 10
5420 50 45 45
5421 15 45 10
5422 75 65 30
5423 85 75 30
5424 70 70 10
5425 80 80 10
5426 10 40 20
5427 40 40 48.5
5428 110 140 20
5429 110 110 48.5
5430 90 75 48.5
5431 15 50 0
5432 100 90 45
5433 60 50 45
5434 100 135 0
5435 75 60 48.5
5436 115 150 35
5437 115 135 40
5438 115 130 45
5439 115 125 60
5440 80 65 45
5441 105 110 25
5442 95 115 0
5443 15 35 40
5444 55 65 0
5445 20 35 45
5446 95 90 25
5447 25 35 60
5448 0 35 35
5449 35 45 20
5450 105 115 20
5451 40 45 25
5452 35 55 0
5453 85 90 5
5454 60 55 25
5455 85 95 0
5456 85 70 45
5457 60 65 5
5458 115 125 55
5459 115 145 35
5460 5 35 35
5461 95 85 35
5462 25 35 55
5463 65 55 35
5464 90 80 30
5465 30 40 30
5466 70 60 30
5467 110 120 30
5468 100 120 5
5469 105 130 10
5470 20 45 10
5471 105 100 40
5473 15 40 20
5474 55 50 30
5475 30 50 5
5476 100 95 30
5477 40 40 45
5479 65 60 20
5480 50 45 40
5481 90 85 20
5482 110 110 45
5483 110 135 20
5484 115 140 35
5485 90 75 45
5486 115 125 50
5487 105 120 15
5488 85 85 10
5489 105 105 30
5490 30 45 15
5491 75 60 45
5493 45 45 30
5494 25 35 50
5495 35 40 35
5496 25 40 25
5497 65 65 10
5499 10 35 35
5500 110 115 35
5501 110 125 25
5502 20 50 0
5503 100 130 0
5504 100 90 40
5505 60 50 40
5506 115 130 40
5507 95 80 48.5
5508 80 65 40
5509 95 100 10
5510 70 55 48.5
5511 20 35 40
5512 80 70 25
5513 50 55 10
5514 85 70 40
5515 105 150 5
5516 45 50 15
5518 100 105 15
5519 0 45 5
5520 80 75 15
5522 75 70 15
5523 115 125 45
5524 105 145 5
5525 115 135 35
5526 5 45 5
5527 15 35 35
5528 95 95 15
5531 95 105 5
5532 25 35 45
5533 85 75 25
5534 45 55 5
5535 75 65 25
5536 55 55 15
5537 100 100 20
5538 20 40 20
5539 40 40 40
5540 40 50 10
5541 100 110 10
5542 50 50 20
5543 110 130 20
5544 110 110 40
5545 115 150 30
5546 90 75 40
5547 0 40 15
5549 115 121.5 60
5550 0 35 30
5551 28.5 35 60
5553 70 75 0
5554 75 80 0
5555 75 60 40
5556 110 150 15
5557 105 140 5
5558 115 145 30
5559 85 80 15
5560 105 100 35
5561 115 121.5 55
5562 105 125 10
5563 95 85 30
5564 5 35 30
5565 95 80 45
5566 10 45 5
5567 28.5 35 55
5568 70 65 15
5569 105 95 48.5
5571 25 45 10
5572 55 60 5
5573 55 45 48.5
5574 5 40 15
5575 50 45 35
5576 90 95 5
5578 65 55 30
5579 70 55 45
5580 110 145 15
5581 90 100 0
5582 50 60 0
5583 60 60 10
5584 90 90 10
5585 115 140 30
5586 65 70 0
5587 100 125 0
5588 115 121.5 48.5
5589 80 85 0
5590 100 90 35
5591 40 55 0
5592 28.5 35 48.5
5593 25 50 0
5594 10 40 15
5595 90 80 25
5596 70 60 25
5597 10 35 30
5598 95 90 20
5599 30 40 25
5601 40 45 20
5602 105 110 20
5603 45 40 48.5
5604 35 40 30
5605 60 55 20
5606 60 50 35
5608 95 110 0
5609 110 105 48.5
5610 110 120 25
5611 110 115 30
5612 110 140 15
5613 100 95 25
5614 115 125 40
5615 100 115 5
5616 115 130 35
5617 55 50 25
5618 20 35 35
5619 35 50 5
5620 80 65 35
5621 85 70 35
5623 25 35 40
5625 105 115 15
5626 105 105 25
5627 105 135 5
5628 105 95 45
5629 15 45 5
5630 35 45 15
5631 75 75 5
5632 55 45 45
5633 45 45 25
5634 80 80 5
5635 100 85 48.5
5636 95 80 40
5637 70 70 5
5638 70 55 40
5639 25 40 20
5640 110 125 20
5641 40 40 35
5642 65 50 48.5
5643 110 110 35
5644 115 135 30
5645 90 75 35
5646 115 120 45
5647 30 35 45
5648 15 35 30
5649 15 40 15
5650 110 105 45
5651 75 60 35
5652 65 60 15
5653 45 40 45
5654 90 85 15
5655 110 135 15
5656 0 30 60
5657 120 150 60
5658 80 70 20
5659 105 120 10
5660 60 65 0
5661 105 100 30
5662 5 30 60
5663 0 30 55
5664 30 45 10
5665 85 90 0
5666 50 45 30
5667 120 145 60
5668 120 150 55
5669 105 130 5
5670 115 150 25
5672 105 95 40
5673 75 65 20
5675 5 30 55
5676 120 145 55
5677 0 35 25
5678 20 45 5
5680 100 85 45
5681 55 45 40
5682 85 75 20
5683 65 50 45
5684 115 125 35
5685 95 85 25
5686 115 145 25
5689 5 35 25
5690 25 35 35
5691 85 85 5
5692 65 65 5
5694 65 55 25
5695 60 50 30
5696 30 50 0
5697 120 150 50
5699 10 30 60
5700 100 120 0
5701 0 30 50
5702 120 140 60
5703 100 90 30
5705 120 145 50
5708 75 70 10
5709 100 100 15
5710 80 65 30
5711 115 130 30
5712 115 120 40
5713 100 105 10
5714 80 75 10
5715 30 35 40
5716 10 30 55
5717 20 40 15
5718 20 35 30
5719 5 30 50
5720 45 50 10
5721 50 50 15
5722 45 40 40
5723 85 70 30
5724 120 140 55
5725 110 130 15
5726 110 105 40
5727 115 140 25
5728 115 115 48.5
5729 95 95 10
5730 95 100 5
5731 35 40 25
5732 35 35 48.5
5733 55 55 10
5734 10 35 25
5735 70 55 35
5736 50 55 5
5737 95 80 35
5738 85 65 48.5
5739 110 115 25
5740 90 70 48.5
5741 0 40 10
5742 120 140 50
5743 10 30 50
5745 70 60 20
5747 90 80 20
5748 80 60 48.5
5749 30 40 20
5750 110 150 10
5751 110 110 30
5752 40 40 30
5753 110 120 20
5754 100 95 20
5756 0 45 0
5757 90 75 30
5758 70 65 10
5759 100 110 5
5760 15 30 60
5761 55 50 20
5762 0 30 45
5763 105 150 0
5765 75 60 30
5766 100 85 40
5767 85 80 10
5768 120 135 60
5770 40 50 5
5772 5 40 10
5773 110 145 10
5774 120 150 45
5775 65 50 40
5776 105 105 20
5779 105 110 15
5781 40 45 15
5782 95 105 0
5783 105 145 0
5784 15 30 55
5785 5 30 45
5786 95 90 15
5787 5 45 0
5788 45 55 0
5789 120 145 45
5791 45 45 20
5792 60 55 15
5793 120 135 55
5794 105 125 5
5795 115 135 25
5796 115 115 45
5797 105 95 35
5799 15 35 25
5800 25 45 5
5801 85 65 45
5802 55 45 35
5803 35 35 45
5805 110 140 10
5806 10 40 10
5807 50 40 48.5
5808 110 100 48.5
5809 120 135 50
5810 90 70 45
5811 90 95 0
5812 105 90 48.5
5813 80 60 45
5814 15 30 50
5815 10 30 45
5816 10 45 0
5817 105 140 0
5818 60 60 5
5819 55 60 0
5820 60 45 48.5
5821 90 90 5
5822 120 140 45
5823 115 125 30
5824 105 115 10
5825 115 120 35
5826 35 45 10
5827 95 75 48.5
5828 105 100 25
5829 25 40 15
5830 110 105 35
5831 25 35 30
5832 75 55 48.5
5833 45 40 35
5834 30 35 35
5835 50 45 25
5836 110 125 15
5837 120 150 40
5838 20 30 60
5839 0 30 40
5840 120 130 60
5841 120 145 40
5844 100 90 25
5845 115 150 20
5846 95 80 30
5847 100 115 0
5848 0 35 20
5849 35 50 0
5850 60 50 25
5851 70 55 30
5852 80 70 15
5853 5 30 40
5854 20 30 55
5855 110 100 45
5856 110 135 10
5857 65 60 10
5858 50 40 45
5859 15 40 10
5860 120 130 55
5861 90 85 10
5862 115 115 40
5863 105 90 45
5865 115 145 20
5866 115 130 25
5867 120 135 45
5868 35 35 40
5869 105 135 0
5871 75 75 0
5872 15 45 0
5873 95 85 20
5874 15 30 45
5875 100 85 35
5876 20 35 25
5877 5 35 20
5878 80 65 25
5879 60 45 45
5880 65 55 20
5881 85 65 40
5882 65 50 35
5883 85 70 25
5884 95 75 45
5885 85 75 15
5886 75 65 15
5887 75 55 45
5888 120 140 40
5889 90 70 40
5890 80 80 0
5891 10 30 40
5892 120 130 50
5893 20 30 50
5894 70 70 0
5897 80 60 40
5898 115 140 20
5899 35 40 20
5900 10 35 20
5901 115 110 48.5
5904 40 35 48.5
5905 40 40 25
5906 110 115 20
5907 110 110 25
5908 105 120 5
5909 105 95 30
5910 90 75 25
5911 30 45 5
5912 55 45 30
5913 75 60 25
5914 100 80 48.5
5915 100 100 10
5916 20 40 10
5917 70 50 48.5
5918 110 130 10
5919 110 100 40
5920 50 50 10
5921 50 40 40
5922 120 135 40
5923 115 120 30
